comment,raw_score,length,normalized_score,class
"maybe im old af, but this looks incredibly boring",-1.0,9,-0.1111111111111111,negative
This graphical quality is a sad excuse for a console that can play Doom: Eternal. Looks like a PS2 game.,1.0,20,0.05,positive
"Now question is, will it be buggier than Scarlet and Violet?",0,11,0.0,neutral
"I really wish that PC and consoles like Xbox and PlayStation had the Pokémon license.Just imagine what Pokémon games would be like an absolute dream. Maybe we could have something like GTA V, but with Pokémon, an open-world Pokémon game with that kind of graphics. Unfortunately, that will never happen, and we’re stuck with this garbage. I’m so tired of the awful graphics and these ridiculous character designs. Disgusting.It honestly makes me sad because I’m a huge Pokémon fan…",-1.6666666666666667,79,-0.021097046413502112,negative
Another disappointment,0,2,0.0,neutral
They need to hire the graphics team who did Palword ... bc what in world,0,15,0.0,neutral
Everything I ever hate of each failed pokemon game all in one. Amazing. Can't wait to not buying it! I'll stick with the older versions thank you very much!,-1.0,28,-0.03571428571428571,negative
they need to let gamefreak go.  these games look horrible.  it s like they re getting worse and worse lol,-0.5,20,-0.025,negative
"Surprisingly looks finished, polished even. Might have to emulate this one in the future",0,14,0.0,neutral
People are… excited about this? Wow this trailer is sad.Only good thing are Mega’s and they didn’t even show a single new one wtf,1.0,24,0.041666666666666664,positive
lackluster presentation. my faith in gamefreak diminishes once again...,0,9,0.0,neutral
"I love the music used for the trailer tho <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😄"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f604.png"">",1.0,10,0.1,positive
"And when i said that Scarlet and Violet were looking bad as games, i got attacked for days. And here we are again… this game does not look good.",0.0,28,0.0,neutral
Game freak pushing out yet another 4/10 game,0,8,0.0,neutral
nintendo what are you doing men,0,6,0.0,neutral
"bro this shiit is ass. I mean honestly now we have game like elden ring, wu kong which are pushing the boundaries of new graphics and gameplay. THen I see this. Honestly I am a big fan of pokemon vut truly this lacks a lot. No improvement in graphics nothing much to change. Feels like those 3ds games they made before. And pretty sure the price would be sky high for this shit.",-4.5,73,-0.06164383561643835,negative
"thanks, I hate it",-1.0,4,-0.25,negative
So happy to see that AZ has a cane and knee brace,1.0,12,0.08333333333333333,positive
This game looks Dog ShitJust reminding me of Scarlet and Violet again,0,12,0.0,neutral
Please give the Pokemon licence to someone else. Game Freak are so stuck in their formula. Their games are lifeless and empty. Imagine a Breath Of The Wild type game. Pure freedom and physics along with Pokemon. But we just get another dead lifeless game that looks 15 years too late,-1.0,51,-0.0196078431372549,negative
Totodile is literally one of my favorite starters in all my years playing! I’m legit excited,1.0,16,0.0625,positive
"Going to skip this one, it’s 2025 not 2005.",0,8,0.0,neutral
Shit looks so barren. Very sad,-1.0,6,-0.16666666666666666,negative
Excited to try out pokemon zaza!,0,6,0.0,neutral
This looks buns ya’ll,0,4,0.0,neutral
"You're a billion dollar company, the worlds biggest toy selling company. I dont understand why we dont have a monster hunter level animation here. I really really want pokemon to grow and develop, but we keep missing out on a palworld like pokemon because fan boys and girls can't understand the difference between hate and guiene crictism. It like every year they crumb feed us stuff like ""you can roll now!"" But they have sooo soo much potential to do more! They just dont because why bother if the fan will take it anyways. <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😮‍💨"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill"" style=""height: 16px; width: 16px;"">",0.33333333333333326,95,0.0035087719298245606,positive
"holy fuck, mega evolution being back is so peak",1.0,9,0.1111111111111111,positive
"Why you should buy this?&gt;absulutely 15-20 year old Graphics!&gt;20-15 year old ideas! &gt;Still samey lookin pokemons (nothing new about'em...)&gt;They still feel slightly soulless... news&gt;Omg bigger map? &gt;15 fps? (3 MORE than the older ones!)I guess now you all know, Why they sue'd Palworld. They cant generate original idea. They just still milk the same cow... you dont deserve new thing.I hope we have some Indie company that also cooking something Like Palword. And also Got balls to maybe take a shot at avoiding copyright of Pokemon. They give you nothingburger and expect you to buy it.Mediocreity is the norm in this company.",1.0,102,0.00980392156862745,positive
"lifetime pokémon fan since gen 3, been optimistic about every pokemon game bad and good for the past 20 years but the fact that this looks like a scarlet and violet dlc and we’re STILL not making any steps forward in animation or graphics since x and y in 2013 is a joke. they hyped the game up so much for this?",2.0,61,0.03278688524590164,positive
"I can’t wait!!! This looks so fun <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🤩"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f929.png"">",1.0,8,0.125,positive
Just still drip feeding improvements.. It's unbelievable how much they're able to milk pokémon fans at this point.,0,18,0.0,neutral
I wont buy it no matter what. Im Not supporting this shitty Company anymore. Pirating is the only way for me to Play Future Pokémon Games,-1.0,25,-0.04,negative
After Scarlett and Violet my hype for this game is literally non existent lol,1.0,14,0.07142857142857142,positive
"I honestly am in disbelief and I really think people are only hyped for this because it took so long since the last one. But it’s in one city, the battle system doesn’t look that great, it’s cool we can move around, but that’s it. I mean we waited for so long just to have it be a freaking city! A CITY!!! And can we finally stop listening to all these leakers yet?!?!",2.0,73,0.0273972602739726,positive
"This looks really, really bad",-1.0,5,-0.2,negative
Wait you can dodge and finally catch faited pokemon yesss,0,10,0.0,neutral
"I bought ONE pokemon game from the last decade. So when I say I'm not buying this new lazy excuse of a monster collector game, I mean it. There's just far too many great games out there that spending $60 on a pokemon game nowadays seems like negative IQ move.",0.0,49,0.0,neutral
This game looks 10 years old already.,0,7,0.0,neutral
This theme song  is soo good,1.0,6,0.16666666666666666,positive
Awhh geeze Rick No respect for the OG games Remember when you had to focus and figure out the next step Pokemon games now are for toddlers,-1.0,27,-0.037037037037037035,negative
"What a surprise! It's lifeless as always…Brother we get it you can’t do 3DI've been playing since Gen 2. There has not been a single good Pokemon game since the DS era. A team of interns can do a better job heck I know that they can because I work in the industry and I see how talented even graduates fresh oit of uni are! Even the Minecraft Pokemon mod that I saw on TikTok a week ago has more personality than this crap. I don't want to say it but even Palworld as controversial as it is has more life and modern feel than this carcass of nostalgia. Lowkey thinks I'm giving up on the franchise and im sad about it. I would get it if it's an indie game..but Nintendo is the richest company in the history of, well ever?! Just hire more ppl if the schedule due to TCG and anime is so thin man, you have infinite money glitch xdEvery Nintendo console I've bought was solely just for Pokemon it's just sad seeing what the future is that's all...",-1.0,182,-0.005494505494505495,negative
Didnt even get excited. Looks more like a polished version of S/V or dlc material.,1.0,15,0.06666666666666667,positive
"Omg bro this looks awful<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f62d.png"">",-1.0,5,-0.2,negative
Goddamnit it still looks awful :(,-1.0,6,-0.16666666666666666,negative
cyndaquil got shafted with a big black baton pass,-1.0,9,-0.1111111111111111,negative
"I LOVE THE TRAILER <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u2764.png"">",1.0,5,0.2,positive
why is the graphic quality like it was made in 2006??? especially when you KNOW they're gonna be charging like 50 bucks for this,0.5,24,0.020833333333333332,positive
Wow can't wait to see the new megas and regionals,0,10,0.0,neutral
Man the graphics turns me off.. sighh…,0,7,0.0,neutral
bring back the old sprites,0,5,0.0,neutral
i WAS mad excited,0,4,0.0,neutral
"I'm sorry, but looks like shit. Part of the Pokemon experience is the adventure throughout the land - I don't want to be stuck in just Lumiose City... how boring. And how are the graphics still looking like ass?! Multi-billion dollar corporation.",-2.5,42,-0.05952380952380952,negative
I’m so fucking sick of modern Pokemon games having dogshit visuals. I have zero faith in the Switch 2 Pokemon games if they can’t even make good looking Pokemon games on OG switch.,1.0,33,0.030303030303030304,positive
Bout dang time they bring back mega evo I been waiting YEARS,0,12,0.0,neutral
"Graphics look like dog <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""💩"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f4a9.png"">",1.0,5,0.2,positive
Im super underwhelmed.,0,3,0.0,neutral
"This is gonna crash the Pokémon Home economy, and I'm so here for it.They better have hair salons for that Fancy poodle.",0,22,0.0,neutral
Looks as bad as SV. Won’t be buying anymore Pokémon games. Their a big enough company to make it look and act like breath of the wild.,0.0,27,0.0,neutral
No Calem and Serena... Instantly lost interest.,0.0,7,0.0,neutral
We got assassin's Creed parkour in pokemon before GTA 6,0,10,0.0,neutral
This looks like everything no-one wanted from a pokemon game. Im sure they are just trolling at this point.,1.0,19,0.05263157894736842,positive
they put 0 effort into these games because they know children and NPCs will consume product either way and never hold the billion dollar company to any expectations or standards,0,30,0.0,neutral
"everyone out here angry and I'm just like ""AZ MY BELOVED"" just look at his lil Bowtie I missed my man",1.0,21,0.047619047619047616,positive
"Looks good, hope they take their time to polish it though. I’m picking Chikorita!",2.0,14,0.14285714285714285,positive
The visuals are very disappointing. They need to take a leaf out of borderlands 1’s playbook and make it more cell-shady.,0,21,0.0,neutral
"My first thoughts when I saw the two new trainers: ""Pokemon! Mafia Edition."" lol",0,14,0.0,neutral
Oh look. The bare minimum. Yet again..,0,7,0.0,neutral
God this looks like complete shit.,0.0,6,0.0,neutral
Todidile is my comfort buddy,0,5,0.0,neutral
"Fire whoever is the designer of these games, both artstyle and character designs look bland as hell. God, what a souless looking city, get a grip, GameFreak, maybe try something competent that can actually run over 20 fps and has... personality?",-1.0,41,-0.024390243902439025,negative
"Its like Gamefreak is doing the bare minimum.. After Palworld, they really need to step it up.",1.0,17,0.058823529411764705,positive
This the new palworld?,0,4,0.0,neutral
I was hyped but omfg. This is looks terrible. xD,-1.0,10,-0.1,negative
"same old shitty as graphics and art style in 2025 ? come on now gamefreak, im defo buying the new digimon game instead, been playing pokemon since gameboy black and white days but im done",0,35,0.0,neutral
"Nice to see GF adding their stock soundtrack, to cover for the lack of  voice acting in a 2025 AAA game",1.0,21,0.047619047619047616,positive
Gamers told Gamefreak to take their time for this?,0,9,0.0,neutral
"This game looks bad, disappointing.",-1.0,5,-0.2,negative
"I love <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u2764.png"">",1.0,3,0.3333333333333333,positive
"After Nintendo's goofy ah lawsuit against pocketpair, i swore i wasnt buying their next pokemon game. This trailer has made that decision even easier to stand by <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f602.png"">",-1.0,28,-0.03571428571428571,negative
First pokemon game I will not be buying since og red. Can’t support these watered down pixelated shams anymore,0,18,0.0,neutral
Can't wait for the new hex maniac,0,7,0.0,neutral
"Just remember, palworld is out guys",0,6,0.0,neutral
Looks shit,-1.0,2,-0.5,negative
"...I'm going to go play palworld now. (It's a shame, I was hoping some competition would help the quality of their next game.)",0,23,0.0,neutral
"I just realized all buildings have flat windows texture. What is this, 2005? Even back then building have details!",-1.0,19,-0.05263157894736842,negative
Hu... I kinda wanted that game because I Liked the first Legend. But it feels underwhelming. It's like they only do the bare minimum with each Pokemon game releases because fans will buy them anyway.,1.0,35,0.02857142857142857,positive
Pokémon needs a new company to do their games . There I said it .,0,15,0.0,neutral
"The largest-selling franchise, and yet there's no voice acting whatsoever.",-1.0,10,-0.1,negative
I cant wait to tell my kids about the downfall of Pokemon,0,12,0.0,neutral
"First time seeing being able to move in combat in a Pokemon game, pretty sure that idea is a core concept in another game, makes you wonder",0,27,0.0,neutral
Bro Pokemon is a billion dollar franchise and they still peddle this low effort bullshit. How are 3D pokemon games that came out over 15 years ago better than this garbage. Gamefreak no longer deserves the rights to make these games.,-2.0,41,-0.04878048780487805,negative
"Looks like shit, but hype for mega evolutions. Game Freak, get your shit together-Brett, a loving fan who started on blue version when i was 4",1.5,26,0.057692307692307696,positive
I need this game,0,4,0.0,neutral
"Still ugly af, congratulations Game Freak",-1.0,6,-0.16666666666666666,negative
"Try harder gamefreak, this is a joke",0,7,0.0,neutral
"<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u2764.png"">",0,1,0.0,neutral
Looks like the usual garbage,0.0,5,0.0,neutral
Gotta love waiting a year for gameplay and it just looking like Scarlet Violet DLC...,1.0,15,0.06666666666666667,positive
"How is the comment section so different from the Pokemon channels<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""💀"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f480.png"">",0,11,0.0,neutral
This game looks like shit,0.0,5,0.0,neutral
Really not a fan of the idea of being in 1 city the entire game…,0,14,0.0,neutral
"Watchhog is back after along time<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🎉"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f389.png"">",0,6,0.0,neutral
"WHY DOES IT PLAY IN THE FUTURE AND NOT IN THE PAST <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f62d.png"">",0,12,0.0,neutral
Another trash game,0,3,0.0,neutral
So they tried to make palworld without guns.Why does Pokemon have real time battle?,0,14,0.0,neutral
"Guys seriously, if you want it to improve stop buying this crap. All they understand is money, they dont care for your online critiques.I love this franchise and it wont get a penny from me and hasnt in a decade.",-1.0,40,-0.025,negative
"I don’t get the negativity? For me this looks great and has things I have only dreamed of for Pokémon before. Some people are just never happy. This looks so innovative and fun, and the graphics look good too? It’s not hellblade but I think it’s pretty.",4.0,46,0.08695652173913043,positive
honestly i am excited even with all of the hate,-1.0,10,-0.1,negative
why is everybody shittin on the graphics? They look fine,0,10,0.0,neutral
"And you better believe you can't go into a single one of the buildings in the city, making it a glorified road <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""👍"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f44d.png"">",0,23,0.0,neutral
Everyone: Pokemon but France themedMe: This looks (kinda) futuristic,0,9,0.0,neutral
Can’t wait for Pokemon ZA you haters and complainers it’s going to be great!.,1.0,14,0.07142857142857142,positive
"Bruh, it looks like it was built in roblox",1.0,9,0.1111111111111111,positive
CYNTHIA DONT SCARE MEIM A MOTHER FRICKING DRAGON SLAYER BABYYY,0,10,0.0,neutral
These games continue to look like crap because Nintendo knows it will fly off the shelves no matter what... You want better pokemon games? Stop supporting these ones. Simple as that,-1.0,31,-0.03225806451612903,negative
"Wow! Holy crap!  This looks like a game from 2007! Real revolutionary, can't wait for more of the exact same shit every game!",-1.0,23,-0.043478260869565216,negative
Have you guys seen pokémon colosseum or super mario sunshine on gamecube ? those games looked so much better than this 2025 title. How ?,0,25,0.0,neutral
"Can we all just be honest and say this looks no better than Scarlet and Violet?You'd think the biggest multimedia franchise on earth would be able to actually make a game look good <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😬"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f62c.png"">",0.0,34,0.0,neutral
Thats the most awfull looking Pokemon Game i ever saw. Full Game in an Soulless Grey City with 15 FPS in 2025? Wow just wow Gamefreak. I not buy this Dogsh*t,0,30,0.0,neutral
I'm actually looking forward to this. Any eta?,0,8,0.0,neutral
"Is this game copy palworld?<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😮"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f62e.png"">",-1.0,5,-0.2,negative
This trash ah game 15 fps are u serious rn,0,10,0.0,neutral
Might get it when it goes on discount. Might represent its actual value based on its visuals etc. by that point.,0,21,0.0,neutral
"2025 and Pokémon games still look awful <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🤡"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f921.png"">",-1.0,8,-0.125,negative
i cant wait for this to release and be objectively worse than fan games and rom hacksWOOOO LETS GO GAMEFREAK WOOOOOOOO!,-1.0,21,-0.047619047619047616,negative
Will Porygon be in this game?,0,6,0.0,neutral
Ok i feel like im the only one who likes the graphics???,1.0,12,0.08333333333333333,positive
How the fuck are you going to release a game without having any forests at all to explore I feel like a premise of Pokémon was exploring the world not staying in a city,1.0,33,0.030303030303030304,positive
"Wow, this is the most MID trailer for a game I've seen this year. You keep this up and I might just have to pick the game up when it's on sale",-1.0,32,-0.03125,negative
So just from this trailer it just looks like palworld if it was a little more boring,0.0,17,0.0,neutral
"Dude after palworld and nintedos lawsuit against them, i thought nintedo/gamefreak would actually put effort into this game and make a comeback. This is just ridiculous, i wont be buying anymore pokemon games.",-1.0,33,-0.030303030303030304,negative
The z-a means theirs every Pokemon,0,6,0.0,neutral
"Give this franchise a rest PLEASE, I want a proper Pokemon game, this is just ridiculous.",0,16,0.0,neutral
This looks terrible.,-1.0,3,-0.3333333333333333,negative
I’m so very excited for this game. It looks fabulous. Simply amazing. I can’t wait to preorder it.,0,18,0.0,neutral
Looks like crap,0.0,3,0.0,neutral
If this wasn’t pokemon nobody would buy it,0,8,0.0,neutral
"Omg the starters <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f62d.png"">",0,4,0.0,neutral
Looks terrible again,-1.0,3,-0.3333333333333333,negative
This shit was trash,-1.0,4,-0.25,negative
HELL YES!,1.0,2,0.5,positive
"Oh my god, this looks terrible, especially with the art style. I was hyped for nothing.",-1.0,16,-0.0625,negative
Same angry people complaining but the same people will buy and develop a love for the game later...,1.0,18,0.05555555555555555,positive
Lets go Chicorita ..!,0,4,0.0,neutral
wow.... this is so embarrassing.... how tf is this type of trailer acceptable in 2025.,0,15,0.0,neutral
Graphics looking like a poorly executed mobile game,0.0,8,0.0,neutral
This is the best they could do after palworld?,1.0,9,0.1111111111111111,positive
"Honestly at this point, they just need to stop making Pokemon games and just stick to the Trading card gimmick. 70 dollars for......this? Looks terrible.",-1.0,25,-0.04,negative
"Pokémon fans try not to complain about a game before it even releases challenge: impossible <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😱"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f631.png"">",0,15,0.0,neutral
No new mega evolutions?,-1.0,4,-0.25,negative
"Why is everyone complaining about the graphics? Why is everyone yapping about how the game is gonna be bad when it has not even come out yet? These graphics are a huge upgrade to s/v, so stop complaining.",-1.0,37,-0.02702702702702703,negative
"Untill people stop buying these games, gamefreaq is not gonna bother makimg better games with better graphics or art style.",0,19,0.0,neutral
is it me or is the acordian sounding hilarious,0,9,0.0,neutral
"Yep, not buying it.",0,3,0.0,neutral
"Looks like another vacuous, empty game from Pokémon. I think I've learned my lesson with this company tbh",0.0,18,0.0,neutral
"Everyone talking about the graphics. I want a 2d  og experience <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😅"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f605.png"">",0,12,0.0,neutral
Palworld is better than this game,0,6,0.0,neutral
You children need to STOP buying these until they make a legitimate open world Pokemon game. Like get a hold of yourselves and just stop lol,1.0,26,0.038461538461538464,positive
Imagine if Pokemon would go with a Clair Obscur turn-based combat!,0,11,0.0,neutral
People need to stop giving Gamefreak a pass,-1.0,8,-0.125,negative
"We really need to boycott pokemon. Y'all keep buying subpar content, so they do whatever they want. Us as consumers and players have the power to force them to make better games",-1.0,32,-0.03125,negative
Totodile I choose you!,0,4,0.0,neutral
"No, I wont buy this shit",-2.0,6,-0.3333333333333333,negative
Im sorry but this literally looks like a scarlet violet dlc,1.0,11,0.09090909090909091,positive
Makes me wanna play pal world,0,6,0.0,neutral
We finally get mega evolutions back... FINALLY,0,7,0.0,neutral
zeer sigma,0,2,0.0,neutral
I cant wait to play this game with wonderful 30 spf,0,11,0.0,neutral
Im assuming there are gym battles or something similar in this one?,0,12,0.0,neutral
Oh no.. I'm actually gonna play this,-1.0,7,-0.14285714285714285,negative
That combat is just Palworld with less gun,0,8,0.0,neutral
"According to people, the problem with Pokemon was that game freak weren't given enought time to develop them. They were given time with this game.....",0,25,0.0,neutral
"I must say, I didn't have high expectations giving what GF has made over the last few generations but they really surprised me here! Apparently I have to lower them even more!",0,32,0.0,neutral
TOTODILE!!!! LETS GOOO!!!!!,0,3,0.0,neutral
"I wish it could follow the palworld fighting mechanism <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🥲"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f972.png"">",0,10,0.0,neutral
The starter megas better be good,1.0,6,0.16666666666666666,positive
とりあえずサーナイトとバシャーモ使いてぇわな確かにw,0,1,0.0,neutral
My lvl 100 charazard from 2014 can finnaly mega evolve again,0,11,0.0,neutral
is this it?,0,3,0.0,neutral
ik its not that good but like xyz is my childhood and the fighting looks good so i might actually buy it,1.5,21,0.07142857142857142,positive
France is coming back to the switch!!,0,7,0.0,neutral
Why the dog's a.. shines at the end?,0,8,0.0,neutral
It’s 2025 and we are still waiting for Pokémon Action RPG (not turned base),0,13,0.0,neutral
Everybody’s so creative:,0,3,0.0,neutral
Pokémon still don't say their names?,0,6,0.0,neutral
Chikoritaaaa,0,1,0.0,neutral
I don't know who came up with the idea of having 2 starters from the same region being a great idea.,1.0,21,0.047619047619047616,positive
Are we finally getting AZ's Floette?!,0,6,0.0,neutral
Yooo they brought AZ and floette eternal back!! Hopefully it’s available to catch in this game,0,16,0.0,neutral
I wonder if they will even bother reading the comments and seeing how frustrated the fanbase is. At some point there will be a decline in sales.,0,27,0.0,neutral
"In a world that has breath of the wild, how is this game still looking like it was made 12 years ago",1.0,22,0.045454545454545456,positive
"Theres a time when we say, this type of grapics we had enough..... And that time seems to be now",0,20,0.0,neutral
MEGA EVOLUTION IS BACK!!!! LFG!!!!,0,5,0.0,neutral
Man og pokemon still the absolute best.,1.0,7,0.14285714285714285,positive
I also hope togikiss gets a mega evolution,0,8,0.0,neutral
Assassin's creed ahh game,0,4,0.0,neutral
GengarMega Gengar,0,2,0.0,neutral
"Im so hyped to play it <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u2764.png"">",0,7,0.0,neutral
"I’m glad the common consensus is that it looks bad <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😮‍💨"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u1f62e_200d_1f4a8.png"">",0.0,11,0.0,neutral
"Thank god they brought back mega evolution <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u2764.png"">",0,8,0.0,neutral
Hopefully they can give use a good story for the first time in forever,1.0,14,0.07142857142857142,positive
So it's just the city and not even the whole Kalos region?,0,11,0.0,neutral
Now it makes sense why they did the rank announcement at night when hes in bed.,0,16,0.0,neutral
Kinda bummed that it isnt taking place in the past,0,10,0.0,neutral
"Germignon <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""❤"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./za_files/emoji_u2764.png"">",0,2,0.0,neutral
this looks like an attempt at bringing the safari zone to 3d. I pray there are puzzles,1.0,17,0.058823529411764705,positive
Is this the Pokémon GO of Legends: Arceus?,0,8,0.0,neutral
SOLD,0,1,0.0,neutral
